Client_ID,Balance_Limit_V1,AGE,g_F,g_M,es_Graduate,es_High School,es_Other,ms_Other,ms_Single,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,Paid_AMT,Due_AMT
A16703,100,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,-1,0,0,25962.300879797764,132489.02455589856
A14040,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,2,0,0,-1,-16817.54686279016,-233789.11832359937
A17699,400,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,-1,-15623.935825045692,-172255.03448499017
A10598,300,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2,2,2,0,0,-11698.30232639342,154069.18035674214
A29231,100,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,-2,-2,-2,-1,-22834.664859752545,-233574.79549048643
A6946,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,-1,2,0,0,0,-23302.47263458448,-242844.744343194
A26015,200,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-10123.865801068947,167824.39255618962
A3733,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-17450.73653958312,-102366.89116199377
A15208,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,2,2,0,0,-20981.903090349464,-206493.05151057735
A18362,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,-1,-1,0,-1,0,28194.125807703527,-195598.22927598268
A19062,400,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,67420.30128356161,325810.38684903015
A14376,1500,24,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,-1,-1,-18392.600273841574,-241448.41764583113
A17513,100,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,2,2,2,2,-20480.153279567618,-107621.10633359592
A2751,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,8541.199234233676,648473.433250505
A27209,100,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-8076.297623124255,-159868.18281248538
A25559,300,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,7827.661302826734,198740.08786671658
A22715,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-2,-15705.40162821736,-170036.6485664074
A14935,400,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-14217.026011589796,-6248.516329427286
A8854,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-18453.811128764813,27294.16683606067
A29801,500,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-1095.400517780606,481595.32042975037
A1710,100,56,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-24385.223790308853,-156221.821207831
A9322,1500,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,434005.32119948184,1005070.6109609545
A21936,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,8126.023382391759,531894.7958603912
A9184,400,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-19309.50184296817,-54940.79034084863
A24431,400,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0,0,0,0,-13110.3578027513,120103.58489179147
A13062,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,-1,-1,2,-23748.151371630716,-207608.80988587844
A4539,300,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-26114.378796077483,-248589.04577517338
A8225,100,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,2,2,2,0,-20072.762618249115,-88277.45004050915
A14535,400,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,2,0,-1,-1,547.0875423577613,-65732.54317402063
A22597,1000,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-11039.663702742771,215255.3094267601
A6146,300,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,2,2,2,2,-5463.16400964708,305125.9352051613
A20182,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-8842.568118326739,101496.18483892301
A5145,200,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-2,-2,-2,-24922.609829599365,-243519.69121919738
A25290,500,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-1144.0660493307998,-459.8120531538035
A22522,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,-1,-1,0,-1,-17942.18524836569,-164654.00399571029
A6120,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,0,0,2,2,2,-20307.00857812578,-120614.03622019639
A4897,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,2,-2490.970370606998,246765.30834241994
A6300,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-1,-1,0,5167.347427472477,-30608.803118726068
A11862,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-21521.195587384464,-241909.91589344273
A191,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,0,0,0,0,0,-24763.19017620507,-237624.16972908765
A7410,200,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,-1,22362.626377011577,-124301.6456787601
A6790,200,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-24579.343158540374,-152894.69262885582
A15310,400,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,-1,0,10749.897493691926,-202308.33896688762
A21828,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-1,-1,0,0,0,-7640.685454353951,-195008.64290486995
A1257,400,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,-8609.647791122263,-227637.35122552773
A5575,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-22384.60398284156,-124368.12980968234
A27058,300,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,-2,-19329.463625027576,-55199.36196176977
A23707,1000,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,22180.117683669934,1111894.630355097
A16485,500,56,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-21961.07323025376,-245400.84621215996
A2860,200,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,3,2,2,-18235.60104310433,-41205.78079780498
A7323,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,2,2,2,-2,-27907.929141885033,-240470.97659463342
A29430,200,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-20990.02237698607,-151288.48504214123
A25076,1000,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,53709.354078771525,-159447.8749021057
A9062,1000,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2,0,0,0,0,7522.929806508276,949769.1268138454
A17159,300,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,4321.685141311903,62121.28482279118
A13056,1000,24,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,2,2,2,2,16282.483051122019,1077391.0710326578
A629,200,24,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-19137.62105908086,-6169.9557008418
A8812,100,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1,2,2,-2,-2,-2,-27907.929141885033,-248074.81656204542
A9673,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,103857.47805488082,6810.540994007693
A16795,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-24727.380113441384,-246623.97308679533
A13713,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8,7,6,5,4,3,-27813.780468965106,-139864.62676198443
A24132,200,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,849.0242522847965,47355.879963638574
A21274,200,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2,2,2,2,2,-17726.23005568334,-6531.233318858542
A15797,500,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,11491.848968930051,809161.9358147186
A6165,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,29166.192372442423,1345602.3635051986
A6653,1500,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,18371.4555802398,938406.7828571544
A25383,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-3232.9692142518875,-227816.27813175324
A11793,200,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,-1,-1,-1,-2,1886.4556167016206,-189287.03873499137
A24621,200,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-22726.91449154855,-176369.7671580143
A23939,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2,2,2,2,2,-19944.654316409105,-75426.18700782795
A13080,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,2,2,0,0,2,-20886.7310151973,-41373.34051354003
A9349,500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,0,0,0,0,-14739.203448743578,-76080.7981522587
A18991,100,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-16526.60007838878,97.8802830740554
A14069,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,39325.73509399229,-183758.02067354036
A24501,200,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2,0,0,2,0,-705.5692856497116,111149.94015026552
A4136,100,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3,2,0,0,0,0,-25079.476148687092,-198606.5952387996
A23468,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,104521.10799809307,535790.6494348412
A8395,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-21368.88772102694,-135185.4978702714
A7887,1500,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,2,0,-1,221870.57835711763,68944.9590497013
A5554,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,-2,-1,-1,-1,-1,-21289.301234945535,-245447.36297231555
A18006,300,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,2,2,2,2,-17060.647211217358,-80575.06362673972
A9484,200,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,2,2,2,2,2,-15733.572421553621,145678.6903244445
A11094,500,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,26966.063189750912,136861.4382925179
A7764,300,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-16903.67602418133,29387.624250674166
A24550,400,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,0,-1,-25993.945424859274,-248051.5922194727
A7446,200,56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-22062.866147653964,-133313.36574120348
A10303,300,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,-1,-1,0,-1,-1,-25695.75877389114,-248029.3517119121
A24471,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,-1,0,44793.944223661696,372744.0607389212
A227,100,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,2,0,0,-2,-23238.671126183566,-177846.27244854093
A27787,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-18637.096023179347,-79093.22313273893
A24187,500,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2,0,0,0,0,12401.975974681893,722106.8927196875
A7866,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,2,0,-21899.179178623104,-124537.83208335479
A9623,100,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-26327.53572119471,-247306.56221827125
A6056,200,56,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,2,4,4,4,4,-27907.929141885033,-249579.18570929032
A17483,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,2,2,-2,-2,-2,-27907.929141885033,-245260.85670751883
A4792,100,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,-1,2,0,0,-2,-10752.873072823973,-174828.70186405105
A918,200,24,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0,0,0,0,0,-16779.0567522638,22824.931945953336
A26473,200,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-4505.721195624263,-63691.931845595725
A27378,500,38,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,25910.447977184078,570220.4375663456
A14907,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,2,0,0,0,-21855.4979409349,-156949.41695564252
A13907,200,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,-1,0,-7026.366901766821,-65708.54260165305
A20831,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-21431.267475985154,-189370.471885468
A13557,500,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A5983,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,2,0,0,-1,-18413.42099337764,-214479.7096581145
A13353,300,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-23664.64297382786,-181523.69527989763
A24125,100,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-19716.502479112165,-135318.30737307176
A9083,100,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2,0,0,0,0,-24760.36385225422,-133521.34023226018
A24365,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,-1,-1,-1,-1,0,-12445.88961963684,-231035.88679744658
A12177,200,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2,2,2,2,2,-19141.92488495085,16375.70892802332
A1904,300,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,-2,-2,-2,-2,-27907.929141885033,-89604.31936346994
A20952,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,16656.787949954767,-204400.95554614448
A14685,400,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-22802.833363120986,-247760.48739446278
A19826,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-2,-2,-2,40845.293429962636,-169588.31614296915
A15127,400,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,2,2,0,0,-10807.406860772786,410585.0832681224
A10124,200,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-22700.46581301059,-60932.49852820804
A5969,1500,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,0,-1,-1,-1,-1,-14358.0647195936,-207629.1990292909
A4108,1000,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,2,13416.918414922162,851028.6854370964
A4058,100,24,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-24819.315416431185,-208108.33827245285
A14267,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,120606.87204967703,1074195.0032165232
A14544,400,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,2137.490650032605,518254.79642290634
A16077,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-23347.723333984373,-198287.03066472485
A28808,400,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1,-1,-1,-1,0,0,-15943.993932052312,-230579.9205100361
A13173,200,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2,2,0,0,0,-17988.932818136116,-95567.75018173232
A26900,1500,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A10744,1000,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-26098.111209879477,-248228.1080651997
A4206,400,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,2,2,2,0,-5468.853765625029,216033.86537281156
A19001,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-24731.28144770597,-247187.2380110312
A1383,400,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,18220.09011299111,255495.84090504423
A3393,200,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,3,2,2,2,2,-19275.737987247212,-17271.367752684655
A18467,200,24,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-26808.500265768835,-249039.38198705556
A25760,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-9400.872571948843,-158689.93718199772
A9280,200,24,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-1,0,0,0,0,-11568.0561831041,-195315.89415768173
A20321,500,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-5206.637026443988,293949.818798625
A14587,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,-1,2,2,-2,-2,-27382.450199168397,-249274.71329952727
A11899,500,24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1,-1,-1,-1,0,0,9528.60426217006,-189421.73459277325
A12322,500,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,2,2,0,-2233.1774622695493,373462.84706858225
A1272,300,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,2,-1,0,0,0,-26173.793368595932,-246103.3380323905
A10566,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,0,0,0,0,0,-12998.355010697202,77348.55829136205
A21009,200,38,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,58408.74811356773,-184739.48104337827
A19591,200,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,15549.182524309297,-4268.175053999391
A25184,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-16683.24526628617,64318.97098949151
A10611,200,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,2,-15997.81453511608,-110539.1829630844
A3099,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,0,-1,-1,-1,-1,41384.22909089446,-157435.58635336976
A4795,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,-1,0,41365.18782002198,-97369.88043787492
A6499,500,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-1,0,0,-23273.3000911832,-242207.45966480262
A9697,200,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,2,2,2,2,-22841.16656496044,-154874.43603930145
A158,200,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,3,2,2,2,0,-20917.986555475065,-75679.69640131229
A26416,500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,-1,-1,-24884.038395211373,-247265.6385467186
A8139,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,0,0,0,0,5603.415628995246,508630.2888380481
A19332,100,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,-1,-1,-1,-13649.488517144171,-188800.3397555008
A8032,400,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,0,0,-1,-11132.973226526885,-223457.70422517366
A10921,1500,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-18360.31667953737,-239992.4656670111
A779,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,2,0,0,-24160.74048303382,-207524.80720628533
A3037,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-11244.972419074493,-79620.85083543177
A16688,300,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-14978.693874717463,-102396.27312019482
A21308,100,56,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-16330.552964784416,-140170.8225147608
A27533,200,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-21559.65535067028,-81877.47853989188
A11141,500,38,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-20638.241269109956,-119959.97357859398
A14857,500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-19178.75069600728,-241822.52783875633
A17077,300,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,2,2,2,2,2,-7085.647837848205,246246.58367068408
A12368,300,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,0,0,0,0,-14951.331805306241,73646.99344909926
A26738,1000,24,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,0,0,0,-15240.81177495168,-218933.1354463261
A7899,100,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,2,2,2,0,0,-20140.25374613118,-66049.1636136177
A24731,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0,0,0,0,20121.942853955126,861748.9782712295
A9027,100,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,-1,-1,-23984.101709852723,-216066.58290379003
A26306,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-17894.9974701599,-5483.891523987598
A25593,1000,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-11674.777696661322,239597.58166697933
A20917,100,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,-1,5105.764692253892,-96535.09449518668
A5749,500,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,-1,-1,-1,-1,-1,-18855.10256312942,-236022.8357077627
A25025,500,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,2,2,2,2,-18585.939202154022,-35309.10472616911
A343,400,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,-1,-1,-1,44199.489398798265,-155347.55442373082
A19894,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-3152.849845620343,394852.92526536697
A23549,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,9165.3308075824,442182.73713974265
A9605,1000,56,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,0,0,0,-20699.387820710188,-191015.25788676774
A16134,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-19200.94555160651,-42137.385386715454
A7288,400,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,-1,-1,-1,-1,-7862.024954211961,-203940.20514652962
A13415,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2,-1,-1,0,0,-2860.8432537592353,-143461.18738323307
A28361,500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-8721.088757763335,-225499.48874089945
A23164,400,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,0,0,0,0,-1316.5170258997316,-195414.5670427248
A24748,500,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-1,-1,-1,-1,-1,-25851.41209019757,-248597.069885685
A10297,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-18500.781572315744,13881.949909202252
A18850,500,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,54051.3783945012,715859.3799912854
A8883,1000,56,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,57911.74157929523,446392.34572287987
A1974,400,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-15393.294140426407,-240366.78054270326
A20628,1000,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,2,-1,-1,-1,-1,13774.949653526273,-211506.8796988378
A27116,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-1,-1,-1,-1,-1,-26141.265585519457,-248350.90867078427
A15151,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,10534.404959634541,-160428.65992669977
A21409,200,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-18342.442655370167,-49936.56726127644
A14891,200,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,-2,-2,-14495.526103605493,-137159.79656636604
A11312,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,-1,-1,0,19869.78439583358,-183399.93128059237
A3068,200,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-22537.75880560372,84725.48636870964
A18598,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,95951.59688576395,-150923.90654791542
A22019,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-17191.6146327713,19785.7777528718
A9048,100,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,-1,2,2,2,2,-23878.262546534625,-245387.11969167745
A3294,1000,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,-1,2,2,-1,-1,28320.773082608783,-203118.7714573137
A21061,400,24,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1,-1,2,-1,-1,-1,-21191.13663511259,-241627.81804405816
A19361,100,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,2,-1,-1,-1,-25184.60117578384,-242756.89108458327
A8932,1000,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-26482.776485584367,-248861.51504356225
A18825,300,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-11329.266342422212,160223.1494715307
A16386,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-20423.07536414262,-244404.77125575914
A27415,500,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,10102.483942819114,779809.7710624153
A21078,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2,0,0,0,0,29511.768641645594,1308752.1387294866
A26247,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,2,2,0,0,-16036.829654278787,100802.5208236591
A6068,300,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,-2,-23459.243687848066,-76497.51677790673
A27471,100,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,0,0,0,0,0,-22495.67836399943,-146568.59553829237
A28947,1500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,0,105121.54563344366,-111870.48526509482
